text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude,created_date,periodo,n_words,tweet_cleaned
"Le han dicho mal, ese proyecto lo presentaré en el 2032, cuando su líder Fujimori esté abandonando el penal tras cu https://t.co/ln5NG00kDt",False,693,,2020-05-19 03:18:38,True,,1262583416572317699,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",DanielUrresti1,119,False,False,,,2020-05-19 03:18:38,202005,22,dicho mal proyecto presentar lider fujimori abandonar penal tras cu https tcolnngkdt 
Es insultante que los congresistas cobren más de S/ 170 mil de gratificaciones por periodo parlamentario mientras n https://t.co/iNjPV3qaRo,False,3746,,2020-05-19 00:49:05,True,,1262545779379576838,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",DanielUrresti1,665,False,False,,,2020-05-19 00:49:05,202005,19,insultante congresista cobrar s mil gratificación periodo parlamentario mientras n https tcoinjpvar 
Farmacias anuncian que congelarán precios de medicinas. ¿De la noche a la mañana se volvieron buenitas? Noooo... Ya https://t.co/u4ERkyM8QP,False,1952,,2020-05-18 20:29:43,True,,1262480507075469315,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",DanielUrresti1,457,False,False,,,2020-05-18 20:29:43,202005,19,farmacia anunciar congelar precio medicina noche manana volver buenita noooo https tcouerkymqp 
¡URGENTE! Seis bancadas estamos exigiendo que se debata YA la ley que considera delito la especulación y el acapara https://t.co/KvBVx3QEag,False,1657,,2020-05-18 16:08:34,True,,1262414789265014784,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",DanielUrresti1,324,False,False,,,2020-05-18 16:08:34,202005,20,urgente seis bancada exigir debatir ley considerar delito especulacion acaparar https tcokvbvxqer 
Juntos le ganamos la batalla a las AFP y sus topos. A partir de hoy puedes tramitar el retiro del 25% de tus fondos https://t.co/wQMtWlyjrz,False,1536,,2020-05-18 15:26:16,True,,1262404144142389250,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",DanielUrresti1,219,False,False,,,2020-05-18 15:26:16,202005,25,junto ganar batalla afp topo partir hoy poder tramitar retiro fondo https tcowqmtwlyjrz 
"Trabajar por el Perú es un honor. Cumplir lo prometido es mi esencia. En solo dos meses, y a pesar de la pandemia a https://t.co/eu5pvY7WEp",False,604,,2020-05-18 13:56:50,True,,1262381634227261441,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",DanielUrresti1,86,False,False,,,2020-05-18 13:56:50,202005,25,trabajar peru honor cumplir prometer esencia solo dos mes pesar pandemia https tcoeupvywep 
"La Sra q no quiere que exista contrato para las empleadas del hogar, se preocupa por los DDHH de los delincuentes. https://t.co/fiNaNYcQQC",False,1482,,2020-05-18 03:08:57,True,,1262218590775803906,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",DanielUrresti1,249,False,False,,,2020-05-18 03:08:57,202005,22,sra q querer existir contrato empleada hogar preocupar ddhh delincuente https tcofinanycir 
"Hace 38 años SL inició el terrorismo en el Perú.
Actualmente prácticamente todos estos asesinos están libres y han https://t.co/SJdlHfFxN6",False,367,,2020-05-18 00:34:48,True,,1262179797498806272,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",DanielUrresti1,84,False,False,,,2020-05-18 00:34:48,202005,20,hacer ano sl inicio terrorismo peru actualmente practicamente asesino libre https tcosjdlhffxn 
Acaparar o especular con productos (p. ej. medicinas) antes era delito. ¿Adivinan quién eliminó la norma? Pista: lo https://t.co/pJkJYOgz1f,False,1181,,2020-05-18 00:17:49,True,,1262175523830185986,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",DanielUrresti1,318,False,False,,,2020-05-18 00:17:49,202005,19,acaparar especular producto p ej medicina delito adivinar eliminar norma pista https tcopjkjyogzf 
Lo dijimos en campaña y hoy que somos congresistas cumplimos nuestra palabra. ¡Ni un milímetro a la delincuencia! https://t.co/iHLzKLhrYT,False,726,,2020-05-17 22:32:28,False,,1262149012356050951,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",DanielUrresti1,113,False,False,,,2020-05-17 22:32:28,202005,19,decir campana hoy congresista cumplir palabra milimetro delincuencia https tcoihlzklhryt 
Si Ud hubiese sido Ministró del Interior sabría que actualmente la PNP duplica el número de efectivos de las FFAA. https://t.co/RDnEHgtGYD,False,392,,2020-05-17 20:48:48,True,,1262122923323723777,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",DanielUrresti1,63,False,False,,,2020-05-17 20:48:48,202005,21,udo ser ministro interior saber actualmente pnp duplicar numero efectivo ffaa https tcordnehgtgir 
¡En Podemos Perú siempre estaremos cumpliendo nuestras promesas de campaña y cuidando que no las tergiversen! El re https://t.co/LSwehqymun,False,509,,2020-05-17 19:28:04,True,,1262102604202549250,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",DanielUrresti1,83,False,False,,,2020-05-17 19:28:04,202005,19,poder peru siempre cumplir promesa campana cuidar tergiversar re https tcolswehqymun 
Miles de pobres muriéndose con coronavirus y las megapoderosas cadenas de farmacias llenándose de plata con medicin https://t.co/sozcT1T3V8,False,1503,,2020-05-17 17:16:03,True,,1262069382794162177,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",DanielUrresti1,392,False,False,,,2020-05-17 17:16:03,202005,18,mil pobre muriendose coronaviru megapoderoso cadena farmacia llenandose plata medicin https tcosozcttv 
No estamos de acuerdo con que se den leyes que permitan que se liberen reos. Exigimos respeto por las victimas de e https://t.co/gjXwAwm62D,False,983,,2020-05-17 05:35:29,True,,1261893079801495552,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",DanielUrresti1,162,False,False,,,2020-05-17 05:35:29,202005,23,acuerdo dar ley permitir liberar reo exigir respeto victima https tcogjxwawmd 
¡Las farmacias no pueden enriquecerse a costa de la salud del pueblo! Esta semana le daremos herramientas legales a https://t.co/QbNwcqY7Wr,False,2766,,2020-05-16 23:40:32,True,,1261803750701912067,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",DanielUrresti1,613,False,False,,,2020-05-16 23:40:32,202005,20,farmacia poder enriquecerél costa salud pueblo semana dar herramienta legal https tcoqbnwcqywr 
"Más denuncias a mi WhatsApp. Por S/ 300 al mes jóvenes arriesgan sus vidas repartiendo medicamentos y ""todos los dí https://t.co/FafWguBN1p",False,618,,2020-05-16 21:00:23,True,,1261763451531247621,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",DanielUrresti1,221,False,False,,,2020-05-16 21:00:23,202005,21,denuncia whatsapp s mes joven arriesgar vida repartir medicamento dar https tcofafwguir 
¡Video de escándalo! A los pobres chicos de las poderosas cadenas Inkafarma y Mifarma les hacen llenar los pedidos https://t.co/lK5qQrSrPv,False,1048,,2020-05-16 18:43:55,True,,1261729107420872710,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",DanielUrresti1,449,False,False,,,2020-05-16 18:43:55,202005,20,video escandalo pobre chico poderoso cadena inkafarma mifarma hacer llenar pedido https tcolkqqrsrpv 
"En minutos empiezo a publicar todas las denuncias reportadas hasta el momento a mi wasap (970484816). Fotos, videos https://t.co/hEUYajFqWp",False,1179,,2020-05-16 17:28:05,True,,1261710021391417344,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",DanielUrresti1,373,False,False,,,2020-05-16 17:28:05,202005,19,minuto empezar publicar todo denuncia reportado momento wasap foto video https tcoheuyar 
En su obsesión por echar barro al presidente y al alcalde este inmerecido director del BCR es capaz de poner la fot https://t.co/xLtN8B2DB5,False,2933,,2020-05-16 16:55:34,True,,1261701838010712067,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",DanielUrresti1,593,False,False,,,2020-05-16 16:55:34,202005,23,obsesion echar barro presidente alcalde inmerecido director bcr capaz poner fot https tcoxltnar 
"Si tú o alguno de los tuyos tiene coronavirus y no puedes comprar paracetamol, azitromicina o similares porque subi https://t.co/4bhD51klZi",False,2138,,2020-05-16 02:56:39,True,,1261490720654929920,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",DanielUrresti1,693,False,False,,,2020-05-16 02:56:39,202005,20,alguno coronaviru poder comprar paracetamol azitromicina similar subir https tcobhdklzi 
¿Y ahora qué viene? La santificación de Luciana por  multiplicar tamales y un monumento al prosciutto encurtido con https://t.co/V12SxkCZFg,False,1272,,2020-05-15 21:42:56,True,,1261411769362182144,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",DanielUrresti1,410,False,False,,,2020-05-15 21:42:56,202005,19,ahora venir santificacion luciana multiplicar tamal monumento prosciutto encurtido https tcovsxkczfg 
Pensé que los apristas habían desaparecido. Admito que me equivoqué. Veo que siguen operando con el inconfundible e https://t.co/kSrhipRLvg,False,864,,2020-05-15 19:22:08,True,,1261376335768780800,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",DanielUrresti1,269,False,False,,,2020-05-15 19:22:08,202005,19,pensar aprista desaparecido admitir equivocar ver seguir operar inconfundible https tcoksrhiprlvg 
¡URGENTE! Contraloría señala que NO ES CLARA la norma sobre declaración jurada de intereses de los congresistas ¡Es https://t.co/4fPBmlXgG5,False,956,,2020-05-15 16:35:48,True,,1261334476141006852,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",DanielUrresti1,192,False,False,,,2020-05-15 16:35:48,202005,19,urgente contraloria senala claro norma declaracion jurado interés congresista https tcofpbmlxgg 
"Por más coronavirus que nos flagele la justicia, felizmente, sigue saludable: Prisión preventiva de Pier Figari se https://t.co/Pjhd0MzfGx",False,842,,2020-05-15 00:20:31,True,,1261089040012652544,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",DanielUrresti1,120,False,False,,,2020-05-15 00:20:31,202005,18,coronaviru flagele justicia felizmente seguir saludable prision preventivo pier figari https tcopjhdmzfgx 
Alerta...¡Congresistas delincuentes NO TENDRÁN REMPLAZOS!. Partido que los llevó perderá esos escaños. https://t.co/XT35Z8AY9j,False,1005,,2020-05-14 21:12:12,True,,1261041645799313408,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",DanielUrresti1,192,False,False,,,2020-05-14 21:12:12,202005,13,alerta congresista delincuente remplazo partido llevar perder escano https tcoxtzar 
"¡Esto ya es crueldad! Cuando las AFP nacieron te llamaban a cada rato para afiliarte. Ahora, cuando se trata de que https://t.co/0lC1WAGAuy",False,1456,,2020-05-14 17:53:49,True,,1260991721539883010,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",DanielUrresti1,386,False,False,,,2020-05-14 17:53:49,202005,22,crueldad afp nacer llamar cada rato afiliar ahora tratar https tcolcwagar 
Crucemos los dedos para que así sea. Millones de peruanos pobres esperan esos 760 soles para asegurar el pan de la https://t.co/DbxLigl4hR,False,446,,2020-05-14 16:49:56,True,,1260975646907535364,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",DanielUrresti1,60,False,False,,,2020-05-14 16:49:56,202005,22,crucer dedo asi millón peruano pobre esperar sol asegurar pan https tcodbxliglhr 
"#LaChicaPandolfi volviendo a sus raíces en el fujimontesinismo. Ya está en la Virgen de Chapi, falta poquito para l https://t.co/3MK1tuj5Lq",False,386,,2020-05-14 14:31:12,True,,1260940734728937474,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",DanielUrresti1,54,False,False,,,2020-05-14 14:31:12,202005,20,lachicapandolfar volver raiz fujimontesinismo virgen chapi falta poquito l https tcomktujlq 
El viernes en comisión de Defensa del Consumidor se votará por un dictamen para aprobar por insistencia un PLey par https://t.co/GMw45W8T7s,False,794,,2020-05-14 05:53:19,True,,1260810404021915648,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",DanielUrresti1,158,False,False,,,2020-05-14 05:53:19,202005,21,viernes comision defensa consumidor votar dictamen aprobar insistencia pley par https tcogmwwts 
"El Sr Presidente informó hoy día que ya llegamos al pico, que ya estamos en una meseta y comenzará a bajar la curva https://t.co/m8WCUkJlEZ",False,865,,2020-05-14 04:21:00,True,,1260787170618507264,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",DanielUrresti1,102,False,False,,,2020-05-14 04:21:00,202005,24,sr presidente informar hoy dia llegar pico meseta comenzar bajar curva https tcomwcukjlez 
"@Generaldelaire @congresoperu Soy consciente que es difícil de entender.
Cada comisión es independiente de las deci https://t.co/NqmeBxJlde",False,8,Generaldelaire,2020-05-14 03:57:09,True,1.2607438267271496e+18,1260781168103915523,1.2327321985681777e+18,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",DanielUrresti1,0,False,False,,,2020-05-14 03:57:09,202005,17,generaldelar congresoperu consciente dificil entender cada comision independiente decir https tconqmebxjlde 
"@DiegoQuispeSanc @congresoperu Soy consciente que es difícil de entender.
Cada comisión es independiente de las dec https://t.co/2hemJN9nMe",False,67,DiegoQuispeSanc,2020-05-14 03:56:51,True,1.2607498516477706e+18,1260781091901800449,741419082.0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",DanielUrresti1,5,False,False,,,2020-05-14 03:56:51,202005,17,diegoquispesan congresoperu consciente dificil entender cada comision independiente dec https tcohemjnnme 
"@emilcDC @congresoperu Soy consciente que es difícil de entender.
Cada comisión es independiente de las decisiones https://t.co/EtyDBmHi6o",False,2,emilcDC,2020-05-14 03:56:41,True,1.2607522441961595e+18,1260781052869705730,114917537.0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",DanielUrresti1,1,False,False,,,2020-05-14 03:56:41,202005,17,emilcdc congresoperu consciente dificil entender cada comision independiente decisión https tcoetydbmhio 
"@ABocangel @congresoperu Soy consciente que es difícil de entender.
Cada comisión es independiente de las decisione https://t.co/Ub0XE7INYQ",False,5,ABocangel,2020-05-14 03:56:31,True,1.2607724864397763e+18,1260781011295768578,217960751.0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",DanielUrresti1,0,False,False,,,2020-05-14 03:56:31,202005,17,abocangel congresoperu consciente dificil entender cada comision independiente decisione https tcoubxeinyq 
@monvalpa Y yo que pensaba que la dueña de la verdad era RM!,False,9,monvalpa,2020-05-14 03:55:10,False,1.2607803450389668e+18,1260780669422252036,46530396.0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",DanielUrresti1,3,False,False,,,2020-05-14 03:55:10,202005,13,monvalpa pensar duena verdad rm 
"Confirmado: el proyecto del Ejecutivo sobre ""reforma integral del sistema de pensiones""... ¡solo era puro título! https://t.co/dXbHMUsI9Q",False,428,,2020-05-14 03:07:08,False,,1260768582755135491,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",DanielUrresti1,109,False,False,,,2020-05-14 03:07:08,202005,17,confirmado proyecto ejecutivo reforma integral sistema pensión solo puro titulo https tcodxbhmusiq 
"@hildy1512 @monvalpa @congresoperu Soy consciente que es difícil de entender.
Cada comisión es independiente de las https://t.co/LLuqOWKvng",False,1,hildy1512,2020-05-14 02:36:13,True,1.260759932196008e+18,1260760800320503809,425133645.0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",DanielUrresti1,0,False,False,,,2020-05-14 02:36:13,202005,17,hildy monvalpa congresoperu consciente dificil entender cada comision independiente https tcolluqowkvng 
"@SoniMili3001 @monvalpa Soy consciente que es difícil de entender.
Cada comisión es independiente de las decisiones https://t.co/LVIebdsH4C",False,0,SoniMili3001,2020-05-14 02:36:02,True,1.2607589001162056e+18,1260760756011839490,7.09053137680728e+17,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",DanielUrresti1,0,False,False,,,2020-05-14 02:36:02,202005,17,sonimili monvalpa consciente dificil entender cada comision independiente decisión https tcolviebdshc 
"@enriquejimeno @monvalpa Soy consciente que es difícil de entender.
Cada comisión es independiente de las decisione https://t.co/mztiUFiICt",False,0,enriquejimeno,2020-05-14 02:35:54,True,1.260760201361326e+18,1260760722230906881,328792304.0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",DanielUrresti1,0,False,False,,,2020-05-14 02:35:54,202005,17,enriquejimeno monvalpa consciente dificil entender cada comision independiente decisione https tcomztiufiict 
"@monvalpa Soy consciente que es difícil de entender.
Cada comisión es independiente de las decisiones que toma.
Sol https://t.co/4N7hiA6ric",False,12,monvalpa,2020-05-14 02:35:31,True,1.2607580599468483e+18,1260760623476101120,46530396.0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",DanielUrresti1,4,False,False,,,2020-05-14 02:35:31,202005,19,monvalpa consciente dificil entender cada comision independiente decisión tomar sol https tconhiar 
"Soy consciente que es difícil de entender.
Cada comisión es independiente de las decisiones que toma.
Solo en el pl https://t.co/JRdG3iJWp2",False,143,,2020-05-14 02:34:47,True,,1260760442726727687,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",DanielUrresti1,29,False,False,,,2020-05-14 02:34:47,202005,21,consciente dificil entender cada comision independiente decisión tomar solo pl https tcojrdgijwp 
"@monvalpa No fue RPP fue el periodista ...
No es lo mismo
Cada comisión es independiente.",False,12,monvalpa,2020-05-14 02:29:54,False,1.2607580599468483e+18,1260759211954372609,46530396.0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",DanielUrresti1,2,False,False,,,2020-05-14 02:29:54,202005,16,monvalpa rpp periodista mismo cada comision independiente 
@pepe_tizon @congresoperu https://t.co/ri7yHYMI4Q,False,9,pepe_tizon,2020-05-14 02:03:54,False,1.2607425457657856e+18,1260752668655583234,1.2400077833673605e+18,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",DanielUrresti1,2,False,False,,,2020-05-14 02:03:54,202005,3,pepeten congresoperu https tcoriyhymiq 
URGENTE... Es FALSO que el @congresoperu haya archivado algún proyecto sobre reforma integral del sistema de pensio https://t.co/QY6c0AbJGX,False,1031,,2020-05-14 01:19:50,True,,1260741578336997376,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",DanielUrresti1,309,False,False,,,2020-05-14 01:19:50,202005,18,urgente falso congresoperu archivar algun proyecto reforma integral sistema pensio https tcoqycar 
"Pobre Sra Rosa María, hasta el Presidente la trolea! https://t.co/Zn8b4zfvQV",False,3133,,2020-05-13 19:09:40,False,,1260648421414727686,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",DanielUrresti1,408,False,False,,,2020-05-13 19:09:40,202005,10,pobre sra rosa maria presidente trolea https tcoznbzfar 
¡Nada de agua tibia con las declaraciones juradas de interés! Estoy pidiendo a la @ContraloriaPeru  que se pronunci https://t.co/IFHzSnJ3Tu,False,801,,2020-05-13 17:00:25,True,,1260615898190274566,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",DanielUrresti1,164,False,False,,,2020-05-13 17:00:25,202005,19,agua tibio declaración jurado inter pedir contraloriaperu pronunci https tcoifhzsnjtu 
La grave situación en Loreto por el coronavirus rebasó al sector Salud. Se necesita acciones articuladas de FF. AA. https://t.co/uzjicY0rKE,False,253,,2020-05-13 14:50:17,True,,1260583149140152320,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",DanielUrresti1,43,False,False,,,2020-05-13 14:50:17,202005,20,grave situacion loreto coronaviru rebaso sector salud necesitar acción articulado ff aa https tcouzjicyrke 
"Jajaja! 
La señora no soporta que la gente le haya  quitado la careta.
Por tanto defender a los poderosos y denigra https://t.co/qvHkk89vxi",False,1169,,2020-05-13 04:40:42,True,,1260429742085476353,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",DanielUrresti1,188,False,False,,,2020-05-13 04:40:42,202005,22,jajaja senora soportar gente quitar careta defender poderoso denigrar https tcoqvhkkvxi 
Por cosas cómo está es que he presentado proyectos de ley para crear un nuevo marco legal que verdaderamente protej https://t.co/6jcF8BltDt,False,800,,2020-05-13 04:19:20,True,,1260424364866056193,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",DanielUrresti1,160,False,False,,,2020-05-13 04:19:20,202005,21,cosa presentado proyecto ley crear nuevo marco legal verdaderamente protej https tcojcfbltdt 
"Reconocido veterinario Pancho Cavero se ofrece a atender a Vitocho. Si es 2x1, ojalá que atienda a ese que para aul https://t.co/EL9OCXxUen",False,3864,,2020-05-13 03:38:39,True,,1260414123529113600,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",DanielUrresti1,691,False,False,,,2020-05-13 03:38:39,202005,22,reconocido veterinario pancho cavero ofrecer atender vitocho x ojala atender aul https tcoelocxxar 
En aras de la transparencia y a fin de evitar interpretaciones antojadizas sobre la Declaración Jurada de Intereses https://t.co/v8O4kd1kj9,False,282,,2020-05-13 02:04:48,True,,1260390507701813249,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",DanielUrresti1,61,False,False,,,2020-05-13 02:04:48,202005,19,aras transparencia fin evitar interpretación antojadiza declaracion jurado interés https tcovokdkj 
Cuando el precio del petróleo se empezó a disparar (llegó hasta US$ 86 el barril) la gasolina en el Perú subía a ca https://t.co/MA6TOZRVd1,False,3023,,2020-05-12 20:11:17,True,,1260301542042845188,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",DanielUrresti1,696,False,False,,,2020-05-12 20:11:17,202005,24,precio petroleo empezar disparar llegar u barril gasolina peru subir ca https tcomatozrvd 
"¡Esperamos que sea aprobado nuestro PLey en la comisión de Constitución y se agende en el pleno!
Urresti sobre proy https://t.co/GsNl1vOi9A",False,651,,2020-05-12 18:21:43,True,,1260273968356999171,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",DanielUrresti1,120,False,False,,,2020-05-12 18:21:43,202005,21,esperar aprobado pley comision constitucion agendar pleno urresti proy https tcogsnlvoia 
"¡Seguimos cumpliendo con cada promesa hecha en campaña para las elecciones Congresales!
Proyecto que elimina la inm https://t.co/Axmxaft0KK",False,831,,2020-05-12 16:23:43,True,,1260244271799697408,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",DanielUrresti1,129,False,False,,,2020-05-12 16:23:43,202005,18,seguir cumplir cada promesa hecho campana elección congresal proyecto eliminar in https tcoaxmxaftkk 
"¿Y cuántas vidas se hubiesen salvado si el narcoindultador no se cargaba el país con sus amiguitos de Odebrecht, co https://t.co/FAJW71mdLt",False,5195,,2020-05-12 14:55:00,True,,1260221946568073218,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",DanielUrresti1,958,False,False,,,2020-05-12 14:55:00,202005,21,cuanto vida salvar narcoindultador cargar pais amiguito odebrecht co https tcofajwmdlt 
"¡Estamos cumpliendo con todas nuestras promesas de campaña!
Bancada de Podemos Perú presenta proyecto de ley para e https://t.co/HQwGOuFc85",False,1333,,2020-05-12 02:30:05,True,,1260034480657453057,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",DanielUrresti1,192,False,False,,,2020-05-12 02:30:05,202005,19,cumplir todo promesa campana bancado poder peru presentar proyecto ley https tcohqwgoufc 
"La reforma del sistema previsional (ONP y AFPs) debe iniciarse de inmediato.
¡Nuestra lucha ha puesto sobre la mesa https://t.co/GaVSP1aI8b",False,552,,2020-05-12 00:47:38,True,,1260008698585378817,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",DanielUrresti1,87,False,False,,,2020-05-12 00:47:38,202005,20,reforma sistema previsional onp afp deber iniciarél inmediato lucha puesto mesa https tcogavspaib 
Parece que alguien ha estado explotando a su trabajadora del hogar y le duele demasiado formalizar el contrato...<U+0001F609> https://t.co/p5tVBVu2Hk,False,3325,,2020-05-11 23:40:18,False,,1259991753521860608,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",DanielUrresti1,527,False,False,,,2020-05-11 23:40:18,202005,19,parecer alguien explotar trabajador hogar doler demasiado formalizar contrato uf https tcoptvbvuhk 
En campaña prometimos eliminar la inmunidad parlamentaria. Acá vamos: #CeroInmunidadParlamentaria #PalabraDeUrresti https://t.co/vA2B81A6Um,False,1141,,2020-05-11 22:31:52,True,,1259974532905000963,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",DanielUrresti1,237,False,False,,,2020-05-11 22:31:52,202005,12,campana prometer eliminar inmunidad parlamentario aca ir ceroinmunidadparioliopariota palabradeurresti https tcovabar 
"@Minsa_Peru continúa enviando diariamente logística a Iquitos, pero esta situación ya rebasó este sector. La atenci https://t.co/QS50kQaR0t",False,102,Minsa_Peru,2020-05-11 20:08:24,True,,1259938427350462464,138471254.0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",DanielUrresti1,14,False,False,,,2020-05-11 20:08:24,202005,17,minsaperu continuo enviar diariamente logistica iquito situacion rebaso sector atenci https tcoqskqar 
"Se los dije, los voceros oficiales de las AFP, sus topos y troles solo estuvieron metiendo miedo y chantajeando al https://t.co/FtgMkRpcqK",False,833,,2020-05-11 18:57:12,True,,1259920510521049090,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",DanielUrresti1,135,False,False,,,2020-05-11 18:57:12,202005,21,decir vocero oficial afp topo trol solo meter miedo chantajear https tcoftgmkrpcqk 
Salió procedimiento para retirar 25% de AFPs que permitirá que más de 6 millones de familias puedan contar con una https://t.co/cvhNUxT6Q3,False,1252,,2020-05-11 17:07:44,True,,1259892961577512965,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",DanielUrresti1,228,False,False,,,2020-05-11 17:07:44,202005,21,salir procedimiento retirar afp permitir millón familia poder contar https tcocvhnuxtq 
¡Listo el procedimiento operativo para el retiro del 25% de las AFP! Trámite se puede hacer desde el próximo lunes. https://t.co/gpbRq7sty2,False,1586,,2020-05-11 13:39:22,True,,1259840525240356864,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",DanielUrresti1,280,False,False,,,2020-05-11 13:39:22,202005,21,listo procedimiento operativo retiro afp tramite poder hacer proximo lunes https tcogpbrqsty 
Hoy quedó demostrado que resolver parte del gran problema de coronavirus en Iquitos no depende solo del @Minsa_Peru https://t.co/ApKHrSYL85,False,422,,2020-05-11 02:56:08,True,,1259678648329789440,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",DanielUrresti1,52,False,False,,,2020-05-11 02:56:08,202005,19,hoy quedar demostrado resolver parte gran problema coronaviru iquito depender solo minsaperu https tcoapkhrsyl 
